"filename", "language", "JavaScript JSX", "XML", "JavaScript", "PostCSS", "JSON", "Less", "Properties", "Markdown", "HTML", "JSON with Comments", "comment", "blank", "total"
"/Users/munkh-erdeneotgonbayar/Projects/OT/ot-tas/src/modules/guest/CreateDocument/index.js", "JavaScript", 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
"/Users/munkh-erdeneotgonbayar/Projects/OT/ot-tas/src/modules/guest/Documents/De-Mobilisation/index.jsx", "JavaScript JSX", 415, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 34, 457
"/Users/munkh-erdeneotgonbayar/Projects/OT/ot-tas/src/modules/guest/Documents/De-Mobilisation/test.jsx", "JavaScript JSX", 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11, 62
"/Users/munkh-erdeneotgonbayar/Projects/OT/ot-tas/src/modules/guest/Documents/ExistingBookingModal.jsx", "JavaScript JSX", 149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 156
"/Users/munkh-erdeneotgonbayar/Projects/OT/ot-tas/src/modules/guest/Documents/NonSiteTravelOTLLC/Accommodation.jsx", "JavaScript JSX", 536, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 25, 578
"/Users/munkh-erdeneotgonbayar/Projects/OT/ot-tas/src/modules/guest/Documents/NonSiteTravelOTLLC/Attachments.jsx", "JavaScript JSX", 348, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 371
"/Users/munkh-erdeneotgonbayar/Projects/OT/ot-tas/src/modules/guest/Documents/NonSiteTravelOTLLC/Flight/Itinerary/AddOptionForm.jsx", "JavaScript JSX", 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 91
"/Users/munkh-erdeneotgonbayar/Projects/OT/ot-tas/src/modules/guest/Documents/NonSiteTravelOTLLC/Flight/Itinerary/EditOptionForm.jsx", "JavaScript JSX", 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 70
"/Users/munkh-erdeneotgonbayar/Projects/OT/ot-tas/src/modules/guest/Documents/NonSiteTravelOTLLC/Flight/Itinerary/FinalItinerary.jsx", "JavaScript JSX", 145, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 11, 169
"/Users/munkh-erdeneotgonbayar/Projects/OT/ot-tas/src/modules/guest/Documents/NonSiteTravelOTLLC/Flight/Itinerary/ProcessingItinerary.jsx", "JavaScript JSX", 175, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 14, 200
"/Users/munkh-erdeneotgonbayar/Projects/OT/ot-tas/src/modules/guest/Documents/NonSiteTravelOTLLC/Flight/Itinerary/UpdateItinerary.jsx", "JavaScript JSX", 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 10, 113
"/Users/munkh-erdeneotgonbayar/Projects/OT/ot-tas/src/modules/guest/Documents/NonSiteTravelOTLLC/Flight/Itinerary/index.js", "JavaScript", 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
"/Users/munkh-erdeneotgonbayar/Projects/OT/ot-tas/src/modules/guest/Documents/NonSiteTravelOTLLC/Flight/OptionDetail.jsx", "JavaScript JSX", 138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 146
"/Users/munkh-erdeneotgonbayar/Projects/OT/ot-tas/src/modules/guest/Documents/NonSiteTravelOTLLC/Flight/TravelOptions.jsx", "JavaScript JSX", 273, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 12, 289
"/Users/munkh-erdeneotgonbayar/Projects/OT/ot-tas/src/modules/guest/Documents/NonSiteTravelOTLLC/Flight/index.jsx", "JavaScript JSX", 357, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 23, 381
"/Users/munkh-erdeneotgonbayar/Projects/OT/ot-tas/src/modules/guest/Documents/NonSiteTravelOTLLC/Flight/style.module.css", "PostCSS", 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 1, 20
"/Users/munkh-erdeneotgonbayar/Projects/OT/ot-tas/src/modules/guest/Documents/NonSiteTravelOTLLC/TravelInfo.jsx", "JavaScript JSX", 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 126
"/Users/munkh-erdeneotgonbayar/Projects/OT/ot-tas/src/modules/guest/Documents/NonSiteTravelOTLLC/index.jsx", "JavaScript JSX", 637, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 43, 700
"/Users/munkh-erdeneotgonbayar/Projects/OT/ot-tas/src/modules/guest/Documents/SAMProfileChanges/ChangesLog.jsx", "JavaScript JSX", 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 59
"/Users/munkh-erdeneotgonbayar/Projects/OT/ot-tas/src/modules/guest/Documents/SAMProfileChanges/ProfileForm.jsx", "JavaScript JSX", 1060, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 33, 1144
"/Users/munkh-erdeneotgonbayar/Projects/OT/ot-tas/src/modules/guest/Documents/SAMProfileChanges/Temporary.jsx", "JavaScript JSX", 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6, 85
"/Users/munkh-erdeneotgonbayar/Projects/OT/ot-tas/src/modules/guest/Documents/SAMProfileChanges/index.jsx", "JavaScript JSX", 450, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 31, 497
"/Users/munkh-erdeneotgonbayar/Projects/OT/ot-tas/src/modules/guest/Documents/SiteTravelOTLLC/Attachments.jsx", "JavaScript JSX", 267, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 289
"/Users/munkh-erdeneotgonbayar/Projects/OT/ot-tas/src/modules/guest/Documents/SiteTravelOTLLC/ChangeRoom.jsx", "JavaScript JSX", 273, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 12, 295
"/Users/munkh-erdeneotgonbayar/Projects/OT/ot-tas/src/modules/guest/Documents/SiteTravelOTLLC/NewTravel.jsx", "JavaScript JSX", 499, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 20, 521
"/Users/munkh-erdeneotgonbayar/Projects/OT/ot-tas/src/modules/guest/Documents/SiteTravelOTLLC/ProfileUpdateError.jsx", "JavaScript JSX", 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 73
"/Users/munkh-erdeneotgonbayar/Projects/OT/ot-tas/src/modules/guest/Documents/SiteTravelOTLLC/RemoveExistingTravel.jsx", "JavaScript JSX", 233, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 12, 286
"/Users/munkh-erdeneotgonbayar/Projects/OT/ot-tas/src/modules/guest/Documents/SiteTravelOTLLC/RescheduleExistingTravel.jsx", "JavaScript JSX", 388, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 24, 415
"/Users/munkh-erdeneotgonbayar/Projects/OT/ot-tas/src/modules/guest/Documents/SiteTravelOTLLC/SearchRoomResultDetail.jsx", "JavaScript JSX", 284, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 12, 310
"/Users/munkh-erdeneotgonbayar/Projects/OT/ot-tas/src/modules/guest/Documents/SiteTravelOTLLC/index.jsx", "JavaScript JSX", 483, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 25, 509
"/Users/munkh-erdeneotgonbayar/Projects/OT/ot-tas/src/modules/guest/Documents/index.jsx", "JavaScript JSX", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
"/Users/munkh-erdeneotgonbayar/Projects/OT/ot-tas/src/modules/guest/GuestHome/index.jsx", "JavaScript JSX", 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 41
"/Users/munkh-erdeneotgonbayar/Projects/OT/ot-tas/src/modules/guest/GuestProfile/ActiveTransport.jsx", "JavaScript JSX", 163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 174
"/Users/munkh-erdeneotgonbayar/Projects/OT/ot-tas/src/modules/guest/GuestProfile/ExistingTransport.jsx", "JavaScript JSX", 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 103
"/Users/munkh-erdeneotgonbayar/Projects/OT/ot-tas/src/modules/guest/GuestProfile/HeaderGuest.jsx", "JavaScript JSX", 126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 134
"/Users/munkh-erdeneotgonbayar/Projects/OT/ot-tas/src/modules/guest/GuestProfile/RoomOccupancy.jsx", "JavaScript JSX", 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 87
"/Users/munkh-erdeneotgonbayar/Projects/OT/ot-tas/src/modules/guest/GuestProfile/TeamBooking.jsx", "JavaScript JSX", 151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12, 164
"/Users/munkh-erdeneotgonbayar/Projects/OT/ot-tas/src/modules/guest/GuestProfile/index.css", "PostCSS", 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 12
"/Users/munkh-erdeneotgonbayar/Projects/OT/ot-tas/src/modules/guest/GuestProfile/index.jsx", "JavaScript JSX", 217, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 232
"/Users/munkh-erdeneotgonbayar/Projects/OT/ot-tas/src/modules/guest/Requests/SearchTaskForm.jsx", "JavaScript JSX", 335, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 354
"/Users/munkh-erdeneotgonbayar/Projects/OT/ot-tas/src/modules/guest/Requests/index.jsx", "JavaScript JSX", 260, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 16, 296
"/Users/munkh-erdeneotgonbayar/Projects/OT/ot-tas/src/modules/guest/index.jsx", "JavaScript JSX", 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
"/Users/munkh-erdeneotgonbayar/Projects/OT/ot-tas/src/modules/public/CommingSoon/index.jsx", "JavaScript JSX", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9
"/Users/munkh-erdeneotgonbayar/Projects/OT/ot-tas/src/modules/public/ErrorPage/index.jsx", "JavaScript JSX", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 15
"/Users/munkh-erdeneotgonbayar/Projects/OT/ot-tas/src/modules/public/LocalError/index.jsx", "JavaScript JSX", 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 36
"/Users/munkh-erdeneotgonbayar/Projects/OT/ot-tas/src/modules/public/NetworkError/index.jsx", "JavaScript JSX", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12
"/Users/munkh-erdeneotgonbayar/Projects/OT/ot-tas/src/modules/public/Page401/index.jsx", "JavaScript JSX", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15
"/Users/munkh-erdeneotgonbayar/Projects/OT/ot-tas/src/modules/public/Page403/index.jsx", "JavaScript JSX", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12
"/Users/munkh-erdeneotgonbayar/Projects/OT/ot-tas/src/modules/public/Page404/index.jsx", "JavaScript JSX", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12
"/Users/munkh-erdeneotgonbayar/Projects/OT/ot-tas/src/modules/public/Page500/index.jsx", "JavaScript JSX", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12
"/Users/munkh-erdeneotgonbayar/Projects/OT/ot-tas/src/modules/public/Supervisor/ActiveTransport.jsx", "JavaScript JSX", 163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11, 175
"/Users/munkh-erdeneotgonbayar/Projects/OT/ot-tas/src/modules/public/Supervisor/ExistingTransport.jsx", "JavaScript JSX", 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 103
"/Users/munkh-erdeneotgonbayar/Projects/OT/ot-tas/src/modules/public/Supervisor/HeaderGuest.jsx", "JavaScript JSX", 128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 136
"/Users/munkh-erdeneotgonbayar/Projects/OT/ot-tas/src/modules/public/Supervisor/RoomOccupancy.jsx", "JavaScript JSX", 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 87
"/Users/munkh-erdeneotgonbayar/Projects/OT/ot-tas/src/modules/public/Supervisor/TeamBooking.jsx", "JavaScript JSX", 151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 12, 173
"/Users/munkh-erdeneotgonbayar/Projects/OT/ot-tas/src/modules/public/Supervisor/index.css", "PostCSS", 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 12
"/Users/munkh-erdeneotgonbayar/Projects/OT/ot-tas/src/modules/public/Supervisor/index.jsx", "JavaScript JSX", 186, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 16, 214
"/Users/munkh-erdeneotgonbayar/Projects/OT/ot-tas/src/modules/public/Unauthorized/index.jsx", "JavaScript JSX", 246, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 256
"/Users/munkh-erdeneotgonbayar/Projects/OT/ot-tas/src/modules/public/index.jsx", "JavaScript JSX", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9
"/Users/munkh-erdeneotgonbayar/Projects/OT/ot-tas/src/modules/report/Administrator/index.jsx", "JavaScript JSX", 335, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 358
"/Users/munkh-erdeneotgonbayar/Projects/OT/ot-tas/src/modules/report/Dashboard/index.jsx", "JavaScript JSX", 120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 132
"/Users/munkh-erdeneotgonbayar/Projects/OT/ot-tas/src/modules/report/Dashboard/report/index.jsx", "JavaScript JSX", 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 75
"/Users/munkh-erdeneotgonbayar/Projects/OT/ot-tas/src/modules/report/Scheduler/AddForm.jsx", "JavaScript JSX", 309, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8, 319
"/Users/munkh-erdeneotgonbayar/Projects/OT/ot-tas/src/modules/report/Scheduler/ColumnSelection.jsx", "JavaScript JSX", 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 58
"/Users/munkh-erdeneotgonbayar/Projects/OT/ot-tas/src/modules/report/Scheduler/EditForm.jsx", "JavaScript JSX", 387, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 14, 403
"/Users/munkh-erdeneotgonbayar/Projects/OT/ot-tas/src/modules/report/Scheduler/Log.jsx", "JavaScript JSX", 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 96
"/Users/munkh-erdeneotgonbayar/Projects/OT/ot-tas/src/modules/report/Scheduler/RunningReport/index.jsx", "JavaScript JSX", 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 104
"/Users/munkh-erdeneotgonbayar/Projects/OT/ot-tas/src/modules/report/Scheduler/index.jsx", "JavaScript JSX", 945, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 48, 1006
"/Users/munkh-erdeneotgonbayar/Projects/OT/ot-tas/src/modules/report/Template/RunTemplate.jsx", "JavaScript JSX", 133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 143
"/Users/munkh-erdeneotgonbayar/Projects/OT/ot-tas/src/modules/report/Template/index.jsx", "JavaScript JSX", 246, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 17, 270
"/Users/munkh-erdeneotgonbayar/Projects/OT/ot-tas/src/modules/report/index.js", "JavaScript", 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
"/Users/munkh-erdeneotgonbayar/Projects/OT/ot-tas/src/modules/request/ActiveTransportSchedule/index.jsx", "JavaScript JSX", 170, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 10, 185
"/Users/munkh-erdeneotgonbayar/Projects/OT/ot-tas/src/modules/request/CancelRequest/index.jsx", "JavaScript JSX", 411, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 20, 444
"/Users/munkh-erdeneotgonbayar/Projects/OT/ot-tas/src/modules/request/CreateDocument/De-Mobilisation/index.jsx", "JavaScript JSX", 286, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 17, 315
"/Users/munkh-erdeneotgonbayar/Projects/OT/ot-tas/src/modules/request/CreateDocument/EmployeeHeader.jsx", "JavaScript JSX", 433, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 19, 458
"/Users/munkh-erdeneotgonbayar/Projects/OT/ot-tas/src/modules/request/CreateDocument/NonSiteTravel/Accommodation.jsx", "JavaScript JSX", 312, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 15, 334
"/Users/munkh-erdeneotgonbayar/Projects/OT/ot-tas/src/modules/request/CreateDocument/NonSiteTravel/Attachments.jsx", "JavaScript JSX", 190, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11, 202
"/Users/munkh-erdeneotgonbayar/Projects/OT/ot-tas/src/modules/request/CreateDocument/NonSiteTravel/Flight.jsx", "JavaScript JSX", 233, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 14, 249
"/Users/munkh-erdeneotgonbayar/Projects/OT/ot-tas/src/modules/request/CreateDocument/NonSiteTravel/att.jsx", "JavaScript JSX", 154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11, 166
"/Users/munkh-erdeneotgonbayar/Projects/OT/ot-tas/src/modules/request/CreateDocument/NonSiteTravel/index.jsx", "JavaScript JSX", 514, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 21, 560
"/Users/munkh-erdeneotgonbayar/Projects/OT/ot-tas/src/modules/request/CreateDocument/ProfileForm.jsx", "JavaScript JSX", 759, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 25, 810
"/Users/munkh-erdeneotgonbayar/Projects/OT/ot-tas/src/modules/request/CreateDocument/SAMProfileChanges/ProfileForm.jsx", "JavaScript JSX", 713, 0, 0, 0, 0, 0, 0, 0, 0, 0, 117, 26, 856
"/Users/munkh-erdeneotgonbayar/Projects/OT/ot-tas/src/modules/request/CreateDocument/SAMProfileChanges/Temporary.jsx", "JavaScript JSX", 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 60
"/Users/munkh-erdeneotgonbayar/Projects/OT/ot-tas/src/modules/request/CreateDocument/SAMProfileChanges/index.jsx", "JavaScript JSX", 276, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 25, 314
"/Users/munkh-erdeneotgonbayar/Projects/OT/ot-tas/src/modules/request/CreateDocument/SiteTravel/Attachments.jsx", "JavaScript JSX", 181, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10, 192
"/Users/munkh-erdeneotgonbayar/Projects/OT/ot-tas/src/modules/request/CreateDocument/SiteTravel/NewExternalTravel.jsx", "JavaScript JSX", 245, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13, 259
"/Users/munkh-erdeneotgonbayar/Projects/OT/ot-tas/src/modules/request/CreateDocument/SiteTravel/NewTravel/index.jsx", "JavaScript JSX", 510, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 18, 529
"/Users/munkh-erdeneotgonbayar/Projects/OT/ot-tas/src/modules/request/CreateDocument/SiteTravel/PeopleList/AddPerson.jsx", "JavaScript JSX", 720, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 20, 765
"/Users/munkh-erdeneotgonbayar/Projects/OT/ot-tas/src/modules/request/CreateDocument/SiteTravel/PeopleList/index.jsx", "JavaScript JSX", 238, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 247
"/Users/munkh-erdeneotgonbayar/Projects/OT/ot-tas/src/modules/request/CreateDocument/SiteTravel/RemoveExistingTravel.jsx", "JavaScript JSX", 261, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 276
"/Users/munkh-erdeneotgonbayar/Projects/OT/ot-tas/src/modules/request/CreateDocument/SiteTravel/RescheduleExistingTravel.jsx", "JavaScript JSX", 424, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 24, 467
"/Users/munkh-erdeneotgonbayar/Projects/OT/ot-tas/src/modules/request/CreateDocument/SiteTravel/index.jsx", "JavaScript JSX", 557, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 29, 594
"/Users/munkh-erdeneotgonbayar/Projects/OT/ot-tas/src/modules/request/CreateDocument/index.js", "JavaScript", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5
"/Users/munkh-erdeneotgonbayar/Projects/OT/ot-tas/src/modules/request/CreateDocument/indexPage.jsx", "JavaScript JSX", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 30
"/Users/munkh-erdeneotgonbayar/Projects/OT/ot-tas/src/modules/request/Dashboard/DaysAway.jsx", "JavaScript JSX", 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5, 81
"/Users/munkh-erdeneotgonbayar/Projects/OT/ot-tas/src/modules/request/Dashboard/DeclinedSiteTravel.jsx", "JavaScript JSX", 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 43
"/Users/munkh-erdeneotgonbayar/Projects/OT/ot-tas/src/modules/request/Dashboard/TotalReqByMonth.jsx", "JavaScript JSX", 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 8, 86
"/Users/munkh-erdeneotgonbayar/Projects/OT/ot-tas/src/modules/request/Dashboard/TotalRequest.jsx", "JavaScript JSX", 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7, 79
"/Users/munkh-erdeneotgonbayar/Projects/OT/ot-tas/src/modules/request/Dashboard/index.jsx", "JavaScript JSX", 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 66
"/Users/munkh-erdeneotgonbayar/Projects/OT/ot-tas/src/modules/request/DelegationConfig/index.jsx", "JavaScript JSX", 396, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 22, 419
"/Users/munkh-erdeneotgonbayar/Projects/OT/ot-tas/src/modules/request/Documents/De-Mobilisation/index.jsx", "JavaScript JSX", 560, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 36, 672
"/Users/munkh-erdeneotgonbayar/Projects/OT/ot-tas/src/modules/request/Documents/ExistingBookingModal.jsx", "JavaScript JSX", 149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 156
"/Users/munkh-erdeneotgonbayar/Projects/OT/ot-tas/src/modules/request/Documents/ExternalTravel/Attachments.jsx", "JavaScript JSX", 260, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 281
"/Users/munkh-erdeneotgonbayar/Projects/OT/ot-tas/src/modules/request/Documents/ExternalTravel/NewTravel.jsx", "JavaScript JSX", 282, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 297
"/Users/munkh-erdeneotgonbayar/Projects/OT/ot-tas/src/modules/request/Documents/ExternalTravel/ProfileForm.jsx", "JavaScript JSX", 975, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 31, 1039
"/Users/munkh-erdeneotgonbayar/Projects/OT/ot-tas/src/modules/request/Documents/ExternalTravel/ProfileUpdateError.jsx", "JavaScript JSX", 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 73
"/Users/munkh-erdeneotgonbayar/Projects/OT/ot-tas/src/modules/request/Documents/ExternalTravel/RemoveExistingTravel.jsx", "JavaScript JSX", 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 77
"/Users/munkh-erdeneotgonbayar/Projects/OT/ot-tas/src/modules/request/Documents/ExternalTravel/RescheduleExistingTravel.jsx", "JavaScript JSX", 195, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 206
"/Users/munkh-erdeneotgonbayar/Projects/OT/ot-tas/src/modules/request/Documents/ExternalTravel/index.jsx", "JavaScript JSX", 882, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 49, 954
"/Users/munkh-erdeneotgonbayar/Projects/OT/ot-tas/src/modules/request/Documents/NonSiteTravelOTLLC/Accommodation.jsx", "JavaScript JSX", 617, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 25, 659
"/Users/munkh-erdeneotgonbayar/Projects/OT/ot-tas/src/modules/request/Documents/NonSiteTravelOTLLC/Attachments.jsx", "JavaScript JSX", 349, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 373
"/Users/munkh-erdeneotgonbayar/Projects/OT/ot-tas/src/modules/request/Documents/NonSiteTravelOTLLC/Flight/Itinerary/AddOptionForm.jsx", "JavaScript JSX", 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 91
